countrycode,country,year,rgdpo,pop,emp,avh,rgdpna,rgdpna/pop,rgdpo/pop,rgdpo/(avh*emp),rgdpna/(avh*emp),continent
ISL,Iceland,1975,5118.21582,0.21807,0.104728729,1816.484816,4306.129883,19746.54874,23470.51782,26.90425632,22.63547029,Europe
ISL,Iceland,1976,5132.502441,0.220291,0.108579874,1789.32519,4562.748535,20712.36925,23298.73867,26.41742938,23.48485725,Europe
ISL,Iceland,1977,5788.806641,0.222266,0.109023295,1747.757033,4965.286621,22339.38894,26044.49912,30.3800637,26.05817281,Europe
ISL,Iceland,1978,6067.79834,0.22415,0.112339161,1709.696236,5264.033691,23484.42423,27070.25804,31.59228263,27.4074435,Europe
ISL,Iceland,1979,6362.995117,0.226103,0.113376506,1696.980967,5519.896973,24413.19652,28142.01986,33.07208313,28.6900254,Europe
ISL,Iceland,1980,6762.058105,0.228262,0.116999768,1687.022797,5837.175781,25572.26249,29624.10785,34.25886316,29.5730979,Europe
ISL,Iceland,1981,7079.837402,0.230664,0.122458212,1680.675381,6086.131348,26385.26752,30693.29155,34.39945255,29.57124219,Europe
ISL,Iceland,1982,7349.557617,0.233269,0.125910059,1683.37991,6217.261719,26652.75591,31506.79095,34.67517272,29.33300685,Europe
ISL,Iceland,1983,6624.038086,0.236019,0.126319021,1683.393392,6083.518066,25775.54378,28065.69846,31.15074601,28.60885213,Europe
ISL,Iceland,1984,7288.638184,0.238808,0.128305286,1681.578065,6334.713867,26526.38884,30520.91297,33.78195729,29.36063335,Europe
ISL,Iceland,1985,7215.336426,0.241582,0.133450881,1680.68148,6543.305664,27085.23675,29867.02828,32.16990119,29.17362189,Europe
ISL,Iceland,1986,7868.07959,0.244331,0.138367325,1673.451638,6953.606445,28459.77975,32202.54323,33.97989505,30.03055759,Europe
ISL,Iceland,1987,8844.822266,0.247056,0.146924391,1671.610265,7547.857422,30551.20063,35800.88023,36.01307293,30.73227835,Europe
ISL,Iceland,1988,9090.783203,0.249756,0.141140088,1678.857687,7541.084961,30193.809,36398.6579,38.36516161,31.82508446,Europe
ISL,Iceland,1989,8681.946289,0.252413,0.138983652,1674.361727,7560.574707,29953.19063,34395.79692,37.30818204,32.48940826,Europe
ISL,Iceland,1990,8657.974609,0.255043,0.138074413,1664.401637,7648.984863,29990.96177,33947.11719,37.6742806,33.28376613,Europe
ISL,Iceland,1991,8817.658203,0.257624,0.13778536,1667.959622,7631.888184,29624.13511,34226.85077,38.36760155,33.20805118,Europe
ISL,Iceland,1992,8453.928711,0.260151,0.137399375,1667.959622,7374.396484,28346.60057,32496.23761,36.88827013,32.17778844,Europe
ISL,Iceland,1993,8570.472656,0.262656,0.137017846,1682.918902,7471.255371,28445.02075,32630.02808,37.16759406,32.40061522,Europe
ISL,Iceland,1994,8841.378906,0.265138,0.138222635,1654.662485,7740.881836,29195.67107,33346.32873,38.65729088,33.84557137,Europe
ISL,Iceland,1995,8842.123047,0.267629,0.142898634,1641.365348,7749.90625,28957.64753,33038.7329,37.69842586,33.04175531,Europe
ISL,Iceland,1996,9060.803711,0.27015,0.143670037,1658.817841,8104.322754,29999.3439,33539.89899,38.01909894,34.00570837,Europe
ISL,Iceland,1997,9971.133789,0.272709,0.143847972,1683.749973,8571.169922,31429.72884,36563.27363,41.16832505,35.38822333,Europe
ISL,Iceland,1998,10435.44531,0.275296,0.149635404,1664.635338,9179.342773,33343.53849,37906.27293,41.89454856,36.85174998,Europe
ISL,Iceland,1999,11171.4248,0.27787,0.15466699,1644.689633,9550.46875,34370.27657,40203.78164,43.91642486,37.54422113,Europe
ISL,Iceland,2000,11070.05957,0.280435,0.157085523,1695.384968,10017.63867,35721.78463,39474.60043,41.56669239,37.61498323,Europe
ISL,Iceland,2001,11638.28125,0.282907,0.158976763,1706.188891,10408.20703,36790.20679,41138.18764,42.90699373,38.37206408,Europe
ISL,Iceland,2002,11610.15527,0.285329,0.156614691,1672.114978,10479.10449,36726.39126,40690.41448,44.33425276,40.01525012,Europe
ISL,Iceland,2003,11665.77539,0.287952,0.157163948,1638.872135,10716.78516,37217.26245,40512.9167,45.29138586,41.60701157,Europe
ISL,Iceland,2004,12295.73535,0.291104,0.156692848,1645.520704,11578.65137,39774.96485,42238.29062,47.68721754,44.90611182,Europe
ISL,Iceland,2005,13454.31152,0.294979,0.161491096,1637.209993,12311.58008,41737.14087,45611.08256,50.88719476,46.5651306,Europe
ISL,Iceland,2006,13095.8623,0.29972,0.168527678,1627.23714,12957.79297,43232.99402,43693.65509,47.75424858,47.25077678,Europe
ISL,Iceland,2007,13818.8916,0.305183,0.174809664,1605.629293,14171.33105,46435.5192,45280.67291,49.23370149,50.48936651,Europe
ISL,Iceland,2008,17616.55273,0.310856,0.176159114,1607.291435,14453.62207,46496.19782,56671.10409,62.21873562,51.04779033,Europe
ISL,Iceland,2009,15098.4668,0.316062,0.164103776,1512.256503,13474.06836,42631.09251,47770.58551,60.83994498,54.29435907,Europe
ISL,Iceland,2010,13883.66797,0.320328,0.164442271,1503.051471,13011.11621,40618.1046,43342.03681,56.17161366,52.64137652,Europe
ISL,Iceland,2011,14248.50586,0.323474,0.167376995,1511.830303,13255.93555,40979.91043,44048.38058,56.30805324,52.3855576,Europe
ISL,Iceland,2012,14826.80859,0.325652,0.170758516,1497.888162,13427.79102,41233.55918,45529.61012,57.96768034,52.49800673,Europe
ISL,Iceland,2013,14737.56934,0.327187,0.173992246,1499.773388,13982.875,42736.64602,45043.26069,56.47683141,53.58471645,Europe
ISL,Iceland,2014,14973.05176,0.328594,0.177024767,1488.491208,14274.08691,43439.88909,45567.02727,56.82376702,54.1711471,Europe
ISL,Iceland,2015,15658.37012,0.330243,0.181162342,1486.405733,14951.95996,45275.63025,47414.69196,58.14886672,55.52554451,Europe
ISL,Iceland,2016,16145.87207,0.332206,0.187851116,1473.992616,15942.83301,47990.80392,48601.98813,58.31125915,57.57797802,Europe
ISL,Iceland,2017,16667.5918,0.334393,0.192497909,1464.453441,16667.5918,49844.3203,49844.3203,59.12501586,59.12501586,Europe
ISL,Iceland,2018,16951.72461,0.336713,0.194250301,1449.39528,17303.36328,51389.0562,50344.72862,60.20954514,61.45850387,Europe
ISL,Iceland,2019,17972.625,0.339031,0.192338079,1454.494825,17635.35938,52016.95236,53011.74524,64.24421958,63.03864349,Europe
ISR,Israel,1981,73640.625,3.770688,1.486420035,1966.033035,73792.71875,19570.09404,19529.75823,25.19910432,25.25114932,Asia
ISR,Israel,1982,75662.82813,3.838113,1.511577129,1941.761022,75329.45313,19626.68976,19713.54885,25.77843091,25.66484958,Asia
ISR,Israel,1983,78694.26563,3.903955,1.55841732,1928.613682,77859.85156,19943.8394,20157.57498,26.18267876,25.90505757,Asia
ISR,Israel,1984,79929.42188,3.969172,1.579777956,1931.647683,78586.45313,19799.20576,20137.55561,26.19284692,25.75275647,Asia
ISR,Israel,1985,81336.4375,4.035068,1.566315293,1931.647683,81758.9375,20262.09657,20157.38954,26.88301911,27.02266225,Asia
ISR,Israel,1986,86716.48438,4.100538,1.586380363,1926.591014,85184.75781,20774.04424,21147.58707,28.37297054,27.87180132,Asia
ISR,Israel,1987,93805.51563,4.167127,1.626785636,1920.523011,91266.70313,21901.58906,22510.83675,30.02468992,29.2120825,Asia
ISR,Israel,1988,97296.57813,4.241784,1.685041547,1878.046988,93922.57031,22142.23315,22937.65504,30.74542489,29.67924861,Asia
ISR,Israel,1989,95927.89063,4.333587,1.701855421,1909.398338,94462.39063,21797.73722,22135.90973,29.5206348,29.06964511,Asia
ISR,Israel,1990,105208.6641,4.448353,1.735202074,1904.341669,101372.5,22788.77148,23651.15,31.83879169,30.67787183,Asia
ISR,Israel,1991,114560.7031,4.589302,1.82895875,1897.262332,109204.6563,23795.48268,24962.5549,33.01447349,31.4709506,Asia
ISR,Israel,1992,124223.7656,4.752824,1.903090596,1950.863027,117678.1406,24759.62515,26136.83268,33.45942311,31.69637209,Asia
ISR,Israel,1993,131178.7969,4.929415,2.020818472,1952.885694,122522.6563,24855.41515,26611.43297,33.23988529,31.04647348,Asia
ISR,Israel,1994,140028.2188,5.105577,2.159614563,1993.339049,131623.4531,25780.32867,27426.52177,32.5280585,30.57566126,Asia
ISR,Israel,1995,150968.5938,5.271367,2.263552189,2017.611062,143104.7813,27147.56557,28639.36314,33.05663536,31.33474622,Asia
ISR,Israel,1996,162328.25,5.424249,2.352995396,2035.539073,150280.8281,27705.37048,29926.40087,33.89171815,31.3763961,Asia
ISR,Israel,1997,171885.4531,5.566553,2.412261963,2040.497686,156379.9688,28092.78359,30878.25682,34.92034679,31.77024374,Asia
ISR,Israel,1998,180630.4375,5.699273,2.468837976,2015.459248,162985.9375,28597.67158,31693.59276,36.30147933,32.75544655,Asia
ISR,Israel,1999,191088.7656,5.824941,2.539338589,2023.338482,168889.3906,28994.18048,32805.27058,37.19169753,32.87102259,Asia
ISR,Israel,2000,210053.2031,5.94595,2.627853155,2034.742089,183827.6094,30916.4405,35327.10553,39.28428443,34.37955711,Asia
ISR,Israel,2001,212886.875,6.060676,2.646435976,1998.014734,184118.1406,30379.14263,35125.92902,40.26139408,34.82062018,Asia
ISR,Israel,2002,213561.2969,6.169313,2.664320707,2015.554308,183793.7031,29791.59967,34616.70641,39.76871377,34.22548598,Asia
ISR,Israel,2003,205449.0625,6.278374,2.690943956,1996.878088,185823.5938,29597.40751,32723.29149,38.23384362,34.58156556,Asia
ISR,Israel,2004,204806.8906,6.396514,2.730085611,1973.289487,194923.7969,30473.44176,32018.51675,38.01696964,36.1824353,Asia
ISR,Israel,2005,207742.4688,6.529479,2.827078342,1965.095726,203000.8281,31089.89678,31816.08651,37.39415584,36.54064886,Asia
ISR,Israel,2006,210287.6875,6.680637,2.917256117,1951.719246,214731.2813,32142.33631,31477.1911,36.9336255,37.71407075,Asia
ISR,Israel,2007,214178.9063,6.847141,3.060643673,1964.794856,227750.6719,33262.15597,31280.04904,35.61612878,37.87299787,Asia
ISR,Israel,2008,215497.8125,7.020836,3.191522837,1960.650368,235344.9063,33520.92347,30694.03879,34.43854182,37.61029081,Asia
ISR,Israel,2009,227777.0625,7.190034,3.27273941,1962.02769,237757.9219,33067.70481,31679.55291,35.4726333,37.02699246,Asia
ISR,Israel,2010,240089.125,7.346446,3.380554438,1956.267186,251015.4844,34168.28823,32680.98956,36.30415936,37.95634703,Asia
ISR,Israel,2011,252041.4844,7.4871,3.480875731,1946.813034,263261.7813,35162.04956,33663.43235,37.19283337,38.84857125,Asia
ISR,Israel,2012,265843.4063,7.614952,3.614245415,1918.91044,269500.9688,35391.02659,34910.71332,38.33130001,38.85867485,Asia
ISR,Israel,2013,279062.75,7.734841,3.701776505,1908.597418,281006.7188,36329.99292,36078.66665,39.49820351,39.77335049,Asia
ISR,Israel,2014,284561.6563,7.854213,3.79893589,1894.175421,291623.3125,37129.53959,36230.44807,39.54524025,40.52659135,Asia
ISR,Israel,2015,297448.8438,7.97849,3.883165359,1895.909424,298366.1875,37396.3228,37281.34569,40.40255358,40.52715662,Asia
ISR,Israel,2016,316568.625,8.108985,3.977181673,1921.190981,310246.9063,38259.64732,39039.24166,41.43066472,40.60331486,Asia
ISR,Israel,2017,321337.1875,8.243848,4.078894615,1920.532508,321337.1875,38979.02866,38979.02866,41.0201119,41.0201119,Asia
ISR,Israel,2018,320538.5625,8.381516,4.15644455,1912.892321,332395,39658.10004,38243.5066,40.31510266,41.8063226,Asia
ISR,Israel,2019,328529.5313,8.519377,4.228710175,1900.874779,344039.4375,40383.16857,38562.62392,40.87078554,42.80029869,Asia
ITA,Italy,1950,213111.0625,46.98023487,19.91321754,2099.530484,340576.9688,7249.367094,4536.185548,5.097325549,8.146135934,Europe
ITA,Italy,1951,232222.2969,47.29240557,19.94039345,2105.95949,370354.8125,7831.168832,4910.350701,5.529936957,8.819302851,Europe
ITA,Italy,1952,239642.5781,47.5397498,20.10649872,2112.408182,386296.1875,8125.751378,5040.888501,5.642215785,9.095071769,Europe
ITA,Italy,1953,256834.9688,47.82997941,20.32044411,2118.876621,410109.0938,8574.31048,5369.748679,5.965066494,9.524902415,Europe
ITA,Italy,1954,267962.4688,48.17107263,20.59717941,2125.364867,426902.2188,8862.211187,5562.725805,6.121145756,9.751853372,Europe
ITA,Italy,1955,286192.4063,48.50418762,20.58875656,2131.872981,449737.5313,9272.138208,5900.364903,6.520286245,10.24631463,Europe
ITA,Italy,1956,297115.375,48.79142681,20.65846634,2138.401024,468255.375,9597.083045,6089.499619,6.725706253,10.59974801,Europe
ITA,Italy,1957,309659.5625,49.05173329,20.74924088,2144.949056,486049.8125,9908.922272,6312.917846,6.957693633,10.92097934,Europe
ITA,Italy,1958,323375.2813,49.34495712,20.8216629,2151.517139,508851.1563,10312.12075,6553.360265,7.218493974,11.35875009,Europe
ITA,Italy,1959,346656.0625,49.70001319,20.85144997,2158.105334,542033.0625,10906.09494,6974.969225,7.703532183,12.04527944,Europe
ITA,Italy,1960,379633.0625,50.06464543,20.9356041,2164.713704,586620.4375,11717.2594,7582.857308,8.376798427,12.94408112,Europe
ITA,Italy,1961,411400.0938,50.3893827,21.06882286,2148.0322,635370,12609.20388,8164.420195,9.090406983,14.03930619,Europe
ITA,Italy,1962,434536.0938,50.70853483,21.00733566,2098.947968,674369.75,13298.93976,8569.28908,9.854922389,15.29415311,Europe
ITA,Italy,1963,454516.9063,51.06269302,20.6589222,2084.208613,711744.4375,13938.63887,8901.154235,10.55604409,16.53009066,Europe
ITA,Italy,1964,467301.9063,51.46352977,20.58719063,2078.077296,731244.25,14208.9797,9080.253693,10.92292041,17.09242491,Europe
ITA,Italy,1965,480474.125,51.84940305,20.08506393,2020.486775,755619.125,14573.34281,9266.724334,11.83970206,18.61974422,Europe
ITA,Italy,1966,507443,52.19299208,19.75714493,2039.121906,801118.75,15349.16313,9722.435517,12.59562987,19.88517972,Europe
ITA,Italy,1967,544073.25,52.52760228,20.00308228,2063.561779,857993.3125,16334.14196,10357.85428,13.18083663,20.78593219,Europe
ITA,Italy,1968,579405.5625,52.846256,19.992836,2057.121867,914867.9375,17311.87802,10963.98508,14.0879641,22.24456838,Europe
ITA,Italy,1969,614753.3125,53.17578326,19.84937286,2056.003532,970117.4375,18243.5947,11560.77588,15.06365051,23.77134005,Europe
ITA,Italy,1970,697684.375,53.518969,19.94159889,2034.742333,1091991.5,20403.82168,13036.20731,17.1945019,26.91224083,Europe
ITA,Italy,1971,715245.25,53.888874,19.95768547,1982.45674,1111845.125,20632.18328,13272.59594,18.07761318,28.10155829,Europe
ITA,Italy,1972,751208.875,54.258741,19.91001511,1963.663172,1152877.625,21247.77693,13844.93745,19.21419198,29.48795302,Europe
ITA,Italy,1973,816292.8125,54.619237,20.16613197,1947.480476,1235030.125,22611.63269,14945.15225,20.78501083,31.44718921,Europe
ITA,Italy,1974,873768.875,54.957794,20.44612122,1917.017535,1302958.375,23708.34563,15898.90735,22.29253996,33.24248835,Europe
ITA,Italy,1975,863432.625,55.265284,20.44830132,1901.552579,1275724.625,23083.65275,15623.41786,22.2056188,32.80887691,Europe
ITA,Italy,1976,950277.0625,55.537956,20.65800285,1899.464673,1366624.875,24607.04306,17110.40757,24.21757719,34.82809878,Europe
ITA,Italy,1977,999901.8125,55.77788,20.72904205,1864.746377,1401617.25,25128.55006,17926.49367,25.86773189,36.26021954,Europe
ITA,Italy,1978,1059180,55.988981,20.80937576,1854.740073,1447031.625,25844.9359,18917.65096,27.44275218,37.49176748,Europe
ITA,Italy,1979,1156425.375,56.177851,21.06397247,1848.228348,1533262.5,27293.00735,20585.07676,29.70446309,39.38407123,Europe
ITA,Italy,1980,1236363.75,56.349349,21.40202332,1849.261058,1585853.625,28143.24661,21941.04762,31.23871823,40.06914191,Europe
ITA,Italy,1981,1216659,56.505478,21.42450333,1852.643336,1599241.875,28302.42185,21531.69999,30.65252757,40.29132704,Europe
ITA,Italy,1982,1197943.625,56.644863,21.50868416,1862.873952,1605856.25,28349.54778,21148.31887,29.89778871,40.07830573,Europe
ITA,Italy,1983,1184148.375,56.765251,21.58781433,1867.663349,1624631.875,28620.18306,20860.44462,29.36965553,40.29467889,Europe
ITA,Italy,1984,1199590.5,56.863137,21.5983429,1856.670385,1677040,29492.56915,21096.10133,29.91422637,41.82039971,Europe
ITA,Italy,1985,1210967.25,56.936774,21.81783676,1850.526219,1723965,30278.58586,21268.63124,29.99338397,42.69937457,Europe
ITA,Italy,1986,1292944.25,56.983931,21.98513222,1863.014406,1773270,31118.77276,22689.62894,31.56708679,43.29418533,Europe
ITA,Italy,1987,1358465.125,57.007741,22.0461216,1877.640619,1829872,32098.65832,23829.48528,32.81737375,44.20547295,Europe
ITA,Italy,1988,1418727,57.018183,22.28510284,1885.323128,1906623.75,33438.87247,24882.01001,33.76746015,45.38000721,Europe
ITA,Italy,1989,1477758.625,57.028703,22.4399929,1873.100766,1971227.5,34565.53273,25912.54136,35.15763444,46.89784561,Europe
ITA,Italy,1990,1541241.875,57.048236,22.80319786,1856.401359,2011688.625,35262.94178,27016.46857,36.40853188,47.52182679,Europe
ITA,Italy,1991,1588199.5,57.088113,23.23007202,1847.468313,2042542.625,35778.77281,27820.14357,37.00645637,47.59305399,Europe
ITA,Italy,1992,1617795.25,57.145306,23.06896782,1850.497411,2058330.375,36019.23796,28310.20364,37.89718143,48.21680597,Europe
ITA,Italy,1993,1614803.25,57.197613,22.45611382,1850.64018,2040047.875,35666.66104,28232.00419,38.85644167,49.08895326,Europe
ITA,Italy,1994,1667777,57.213544,22.08828926,1850.326771,2083947.375,36424.02182,29150.03832,40.80632338,50.98896945,Europe
ITA,Italy,1995,1748618.125,57.174408,22.02845383,1856.212894,2142860,37479.35615,30583.93058,42.76447801,52.40611888,Europe
ITA,Italy,1996,1782923.125,57.065225,22.11483574,1866.151756,2170005.25,38026.7536,31243.60107,43.20180996,52.58115345,Europe
ITA,Italy,1997,1856405.25,56.90364,22.11174011,1859.863898,2209721,38832.68276,32623.66432,45.14074291,53.73204345,Europe
ITA,Italy,1998,1942746.25,56.74276,22.26773834,1873.132928,2249730.75,39647.89076,34237.78205,46.57698488,53.93688194,Europe
ITA,Italy,1999,1997615,56.655632,22.4724884,1869.878018,2286305,40354.41702,35258.89536,47.53870526,54.40887234,Europe
ITA,Italy,2000,2046561.75,56.692178,22.91796875,1850.197971,2372886.25,41855.61984,36099.54357,48.26480208,55.96063018,Europe
ITA,Italy,2001,2047270.5,56.875147,23.43045044,1837.636217,2419190.25,42535.10325,35995.8718,47.54830604,56.18622374,Europe
ITA,Italy,2002,2019462.75,57.182519,23.91711235,1826.190095,2425333.5,42413.89751,35316.08585,46.23609211,55.5286019,Europe
ITA,Italy,2003,2028394.5,57.564588,24.32232094,1815.103813,2428695.75,42190.79532,35236.84561,45.94581297,55.01316469,Europe
ITA,Italy,2004,2040372.75,57.948424,24.47426033,1814.615542,2463270.5,42507.98089,35210.15084,45.9425729,55.46485784,Europe
ITA,Italy,2005,2123677.25,58.281212,24.63233566,1811.101718,2483416.5,42610.92751,36438.45379,47.60363077,55.66742409,Europe
ITA,Italy,2006,2202942.75,58.542619,25.15527534,1811.851615,2527885.5,43180.25984,37629.72664,48.33386315,55.46329872,Europe
ITA,Italy,2007,2307500.75,58.747861,25.42703438,1817.707441,2565477,43669.28355,39278.03857,49.92546926,55.50708623,Europe
ITA,Italy,2008,2359304.75,58.922109,25.39023018,1806.539391,2540796.5,43121.27558,40041.07779,51.43632933,55.39311763,Europe
ITA,Italy,2009,2266004,59.105625,24.9357357,1775.169635,2406618.75,40717.25407,38338.21231,51.19159079,54.36823687,Europe
ITA,Italy,2010,2293011,59.325229,24.79245377,1776.773246,2447851.25,41261.55586,38651.53222,52.0540614,55.56911818,Europe
ITA,Italy,2011,2351126.5,59.589076,24.92703438,1772.557375,2465165.75,41369.42399,39455.66298,53.21144863,55.7924215,Europe
ITA,Italy,2012,2301511,59.879471,24.91363144,1733.642273,2391681.5,39941.59367,38435.727,53.28641849,55.37411783,Europe
ITA,Italy,2013,2246689.25,60.16683,24.301548,1719.0903,2347649,39018.99103,37340.9942,53.77870975,56.19537021,Europe
ITA,Italy,2014,2232717.75,60.40962,24.19514656,1716.341179,2347542.25,38860.40419,36959.63904,53.76528416,56.53033222,Europe
ITA,Italy,2015,2241117,60.578494,24.44461441,1717.46898,2365813.25,39053.68215,36995.25776,53.38170453,56.35187448,Europe
ITA,Italy,2016,2351041.25,60.66306,24.85291481,1721.697513,2396414.25,39503.68231,38755.73125,54.9447328,56.00511715,Europe
